1035788418326978560,2020-11-21 19:15:00,ArdenPaul4,"RT @SorchaHolloway: I'm thrilled to confirm our guest for #ukwinehour on Thursday 26th November 19.00GMT -
@theIWSC Wine Communicator of th…"
1302312209234698240,2020-11-21 19:15:00,OyinofLaycon,"@UBAGroup 1. blessed 
2. piece of me ft Ella mia
3. long time ft skepta
4. mighty wine
5. no stress
6. reckless 
#UBAGameTime"
1301071233623171072,2020-11-21 19:15:00,ogebiggie,"@UBAGroup 1. Blessed
2. Piece Of Me
3. LongTime
4. Mighty Wine
5. No Stress
6. Reckless

#UBAGameTime #MadeinLagos"
1288457295555371008,2020-11-21 19:14:59,Shuggy621,"@DavidParr1980 @BurnsideNotTosh My favourite Italian is Puglia Prmitivo. 

However best wine this year a Spanish Pr… https://t.co/nsRJ46FFO3"
1044970663709224960,2020-11-21 19:14:58,iam_shuaib_jnr,"1. Blessed
2. Piece Of Me
3. LongTime
4. Mighty Wine
5. No Stress
6. Reckless

#UBAGameTime 
#MadeinLagos https://t.co/6UA77xu6If"
164676895,2020-11-21 19:14:56,esjaeee,Huhuhu I miss drinking mulled wine in the cold as we enter December 😭
959488196823474177,2020-11-21 19:14:54,lerticfam_,RT @casspernyovest: #AMN back at no 1 on the ITunes charts!!!! 3 months later!!! Real music!!!! This album is going to age like wine. I put…
1136209571997990912,2020-11-21 19:14:52,Jerrydddd1,You can keep #StrictlyComeDancing - my Saturday evening is watching @FdaMosto  #ToptoToe with a nice bottle of red wine 🍷🍷
603794229,2020-11-21 19:14:51,Itz_tambuwal,RT @Fact: Red wine has the ability to kill cancer cells.
1061268961524961280,2020-11-21 19:14:50,Ammie_cole,"Blessed 
Piece of me
Longtime
Mighty wine
No stress
Reckless 
#UBAGameTime @UBAGroup https://t.co/MqzuhF2sSW"
